customer_id,customer_name,city,customer_type
2287,dr. Safina Yuliarti,Medan,Individual
2288,"Tgk. Jayeng Rahayu, M.TI.",Palembang,Individual
2289,"Drs. Maimunah Haryanti, S.Pd",Palembang,Business
2290,R. Widya Samosir,Jakarta,Business
2291,Paiman Rajata,Bandung,Individual
2292,Jayadi Wahyudin,Bengkulu,Individual
2293,Vera Hardiansyah,Semarang,Individual
2294,Garan Suryono,Depok,Business
2295,Eli Safitri,Lampung,Individual
2296,Narji Nasyiah,Cirebon,Business
2297,Elvina Natsir,Bandung,Individual
2298,"Hj. Wulan Mangunsong, S.E.",Pekanbaru,Individual
2299,Bambang Gunarto,Palembang,Business
2300,Ratih Mahendra,Semarang,Individual
2301,Hana Uwais,Batam,Individual
2302,Danang Purwanti,Pekanbaru,Individual
2303,"Ami Widiastuti, S.Psi",Semarang,Individual
2304,Dalima Wahyudin,Palembang,Business
2305,Puput Marpaung,Bengkulu,Individual
2306,T. Banawi Dongoran,Bekasi,Individual
2307,Najwa Maulana,Batam,Individual
2308,Jamalia Mangunsong,Bengkulu,Individual
2309,Okta Palastri,Solo,Individual
2310,Tgk. Marsudi Sihombing,Yogyakarta,Individual
2311,Icha Pertiwi,Surabaya,Individual
2312,"Cakrajiya Pratiwi, M.M.",Bengkulu,Individual
2313,Shakila Kusumo,Lampung,Individual
2314,"Natalia Gunarto, S.E.I",Malang,Individual
2315,"Kusuma Latupono, S.Pd",Bengkulu,Business
2316,Himawan Safitri,Medan,Business
2317,"R.A. Melinda Tamba, S.Pt",Depok,Individual
2318,Amelia Sudiati,Surabaya,Individual
2319,"Dagel Padmasari, M.TI.",Pekanbaru,Individual
2320,Purwa Setiawan,Malang,Individual
2321,Ajimin Hutasoit,Pekanbaru,Individual
2322,drg. Murti Winarsih,Depok,Business
2323,Kambali Wijaya,Cirebon,Business
2324,Joko Simanjuntak,Batam,Individual
2325,Ir. Oni Hakim,Bekasi,Individual
2326,"Gatra Widodo, S.E.I",Padang,Business
2327,"Zulaikha Aryani, S.I.Kom",Bengkulu,Individual
2328,Kasiyah Budiman,Semarang,Individual
2329,Jelita Tampubolon,Batam,Business
2330,Melinda Purwanti,Cirebon,Business
2331,Darijan Handayani,Malang,Individual
2332,"Lidya Handayani, S.Pd",Batam,Individual
2333,Reksa Anggraini,Palembang,Individual
2334,"Lidya Mandala, M.Farm",Bogor,Individual
2335,Puti Dinda Pranowo,Bengkulu,Business
2336,Nabila Novitasari,Bengkulu,Business
2337,Bella Rahayu,Bogor,Business
2338,"dr. Bakidin Ardianto, S.Farm",Depok,Individual
2339,"Vinsen Saputra, S.Farm",Pekanbaru,Business
2340,Kala Hariyah,Sidoarjo,Individual
2341,"Qori Mandala, S.Kom",Bengkulu,Individual
2342,Rafi Wibowo,Bekasi,Business
2343,Puspa Lestari,Bekasi,Individual
2344,Ridwan Sihombing,Malang,Business
2345,"Ir. Ilsa Lailasari, M.Pd",Palembang,Individual
2346,"Malika Prasetyo, S.Ked",Depok,Business
2347,"Dt. Candra Saptono, S.Pd",Malang,Individual
2348,"Rafid Usada, M.Kom.",Sidoarjo,Individual
2349,Martani Widiastuti,Batam,Individual
2350,Lidya Nugroho,Bogor,Individual
2351,Shakila Yuliarti,Malang,Individual
2352,Alambana Lazuardi,Bekasi,Individual
2353,"T. Jumadi Hidayat, M.Ak",Sidoarjo,Individual
2354,"Karen Prastuti, M.Kom.",Jambi,Business
2355,drg. Hana Utami,Solo,Individual
2356,"Jaswadi Lazuardi, S.I.Kom",Depok,Individual
2357,H. Kamal Budiyanto,Jambi,Individual
2358,"Tgk. Elisa Prastuti, S.Gz",Depok,Individual
2359,Galuh Hariyah,Medan,Business
2360,"Diana Tamba, S.E.",Jambi,Individual
2361,Empluk Tarihoran,Bekasi,Individual
2362,Siska Tamba,Bengkulu,Individual
2363,Elvin Siregar,Lampung,Individual
2364,Ir. Waluyo Hutagalung,Bandung,Individual
2365,Sutan Pranata Utami,Batam,Individual
2366,Prakosa Kuswoyo,Sidoarjo,Individual
2367,R. Puji Sinaga,Bogor,Individual
2368,"dr. Yunita Sihombing, S.T.",Palembang,Individual
2369,"Nalar Tarihoran, S.IP",Jambi,Business
2370,Drs. Garan Megantara,Bandung,Business
2371,Cahyo Maryati,Semarang,Individual
2372,Kasiyah Laksita,Padang,Business
2373,Jasmin Marpaung,Semarang,Business
2374,Darimin Mangunsong,Sidoarjo,Individual
2375,Sutan Radika Nainggolan,Batam,Individual
2376,"Dr. Luwes Novitasari, M.Pd",Solo,Individual
2377,"Puspa Latupono, S.Farm",Bandung,Individual
2378,Citra Latupono,Bogor,Individual
2379,"R. Anita Kuswandari, S.I.Kom",Solo,Individual
2380,Shakila Tarihoran,Padang,Individual
2381,Rendy Handayani,Surabaya,Business
2382,Drs. Vanesa Siregar,Palembang,Business
2383,Nyana Sihombing,Palembang,Business
2384,Panca Lazuardi,Padang,Business
2385,Cagak Megantara,Palembang,Individual
2386,"Ghaliyati Samosir, S.E.I",Yogyakarta,Individual
2387,Cager Hutapea,Palembang,Individual
2388,Shakila Kusumo,Bogor,Business
2389,Ajiman Laksmiwati,Tangerang,Individual
2390,"dr. Artanto Napitupulu, S.IP",Yogyakarta,Individual
2391,Putu Wahyuni,Medan,Business
2392,Drs. Asmuni Halimah,Padang,Individual
2393,Upik Ramadan,Pekanbaru,Individual
2394,Atmaja Sihombing,Depok,Individual
2395,"Adikara Kuswoyo, S.IP",Bekasi,Business
2396,R.A. Rini Pangestu,Surabaya,Individual
2397,Mumpuni Tampubolon,Solo,Individual
2398,Bakijan Maulana,Malang,Individual
2399,"Tgk. Ratna Tampubolon, S.I.Kom",Medan,Individual
2400,Sabar Mardhiyah,Yogyakarta,Business
2401,"H. Luwar Permadi, M.TI.",Bengkulu,Individual
2402,Puti Cinthia Prastuti,Padang,Individual
2403,"Dt. Karsana Pratama, S.Kom",Bekasi,Individual
2404,Ella Nasyiah,Solo,Individual
2405,Olga Januar,Semarang,Business
2406,Viman Mayasari,Bengkulu,Individual
2407,"Dr. Karimah Rahmawati, S.E.",Palembang,Individual
2408,Samiah Kurniawan,Yogyakarta,Individual
2409,Rafid Thamrin,Jakarta,Individual
2410,Lintang Prabowo,Palembang,Individual
2411,Sutan Hasim Kusumo,Jambi,Individual
2412,"Tgk. Bancar Hastuti, S.IP",Surabaya,Individual
2413,R.M. Jumari Tarihoran,Pekanbaru,Individual
2414,"Irma Puspita, S.Gz",Bekasi,Business
2415,Gamanto Lailasari,Solo,Business
2416,Harsana Suryono,Medan,Business
2417,Rahayu Saragih,Semarang,Individual
2418,"Saadat Handayani, S.H.",Bekasi,Business
2419,dr. Elvin Aryani,Bogor,Business
2420,Sabri Hidayat,Batam,Individual
2421,"Dr. Shania Uwais, S.E.",Lampung,Business
2422,Mursita Lestari,Yogyakarta,Individual
2423,"Bala Widodo, M.M.",Batam,Individual
2424,Ir. Murti Hutasoit,Semarang,Business
2425,Cakrabirawa Widodo,Solo,Business
2426,Talia Rahayu,Palembang,Individual
2427,Opung Narpati,Yogyakarta,Individual
2428,Galih Napitupulu,Bengkulu,Individual
2429,Farah Riyanti,Surabaya,Individual
2430,"drg. Dewi Pradipta, S.Farm",Bandung,Business
2431,"Najwa Setiawan, M.Farm",Semarang,Individual
2432,Tgk. Usyi Yuniar,Padang,Individual
2433,Kani Kusmawati,Depok,Business
2434,"Luhung Waskita, M.Kom.",Jambi,Individual
2435,T. Cakrajiya Hasanah,Depok,Individual
2436,Banawi Ramadan,Cirebon,Individual
2437,Najwa Pradipta,Surabaya,Individual
2438,"Wardaya Mansur, S.Ked",Bekasi,Individual
2439,Okto Habibi,Malang,Business
2440,"Puti Najwa Wastuti, S.Ked",Semarang,Business
2441,Harjaya Suartini,Tangerang,Individual
2442,"Gamanto Mangunsong, S.Pd",Bandung,Business
2443,Ir. Cinta Hutagalung,Bogor,Individual
2444,"Pardi Nurdiyanti, M.Kom.",Lampung,Individual
2445,"drg. Damar Sihombing, M.Kom.",Bogor,Individual
2446,Ophelia Rajata,Medan,Individual
2447,Tgk. Rusman Namaga,Cirebon,Business
2448,Dt. Wawan Firmansyah,Solo,Individual
2449,Devi Winarno,Padang,Business
2450,Iriana Waluyo,Semarang,Business
2451,Michelle Firgantoro,Palembang,Individual
2452,Cecep Puspita,Surabaya,Individual
2453,"Satya Sihombing, S.E.",Sidoarjo,Business
2454,Mala Mansur,Cirebon,Individual
2455,Tina Wibisono,Bengkulu,Individual
2456,Vanesa Kusumo,Palembang,Individual
2457,Hj. Nurul Wahyuni,Bengkulu,Individual
2458,Ir. Kayun Pertiwi,Solo,Individual
2459,Nabila Purwanti,Lampung,Individual
2460,"R. Ophelia Hakim, S.Sos",Yogyakarta,Business
2461,Nilam Rahayu,Padang,Individual
2462,Raisa Wastuti,Semarang,Individual
2463,Vivi Suryono,Jambi,Business
2464,Almira Dabukke,Palembang,Individual
2465,Cut Dian Utama,Palembang,Individual
2466,Yessi Padmasari,Bandung,Business
2467,Prakosa Utami,Depok,Individual
2468,Kezia Kuswoyo,Tangerang,Individual
2469,Jelita Tamba,Yogyakarta,Individual
2470,Kamaria Hakim,Depok,Business
2471,"Dipa Prayoga, S.H.",Batam,Individual
2472,"Galang Rahayu, S.Pt",Jakarta,Business
2473,"Bella Samosir, S.IP",Bekasi,Individual
2474,Ella Damanik,Bengkulu,Individual
2475,Tgk. Aris Haryanti,Cirebon,Business
2476,"Saka Anggraini, M.Farm",Jambi,Individual
2477,dr. Emas Damanik,Malang,Individual
2478,"Nadine Rahmawati, S.Ked",Batam,Business
2479,Keisha Pertiwi,Jakarta,Individual
2480,Janet Pertiwi,Jakarta,Individual
2481,Respati Lestari,Medan,Individual
2482,Muhammad Wulandari,Palembang,Individual
2483,Gandi Mandasari,Malang,Business
2484,KH. Prakosa Widiastuti,Bekasi,Individual
2485,Eli Susanti,Bengkulu,Business
2486,Karimah Fujiati,Solo,Business
2487,Jamal Usada,Jambi,Individual
2488,"Puti Zaenab Nasyiah, S.Kom",Yogyakarta,Individual
2489,Hani Hardiansyah,Sidoarjo,Individual
2490,Queen Wacana,Batam,Individual
2491,"Sutan Leo Iswahyudi, M.Farm",Jakarta,Individual
2492,Lega Sirait,Depok,Individual
2493,Betania Purnawati,Tangerang,Individual
2494,"Dr. Jaswadi Aryani, S.Kom",Padang,Individual
2495,Wulan Hutagalung,Jambi,Individual
2496,"Ridwan Sihombing, M.TI.",Padang,Business
2497,"T. Ian Wijayanti, M.Pd",Solo,Business
2498,Farah Agustina,Batam,Individual
2499,Hafshah Oktaviani,Cirebon,Business
2500,drg. Mumpuni Pudjiastuti,Cirebon,Individual
2501,Teguh Budiyanto,Batam,Business
2502,"Niyaga Maryati, S.E.",Bekasi,Individual
2503,Dr. Gabriella Wijayanti,Depok,Business
2504,"Dr. Hasna Uyainah, M.Pd",Jambi,Business
2505,"Drs. Simon Fujiati, M.Farm",Lampung,Individual
2506,"Sari Halim, M.TI.",Semarang,Business
2507,Galih Hariyah,Yogyakarta,Business
2508,Dimas Maryadi,Bengkulu,Business
2509,"Silvia Salahudin, S.Farm",Bekasi,Individual
2510,Jamalia Haryanto,Semarang,Individual
2511,"Damu Zulkarnain, S.T.",Semarang,Business
2512,"Tgk. Septi Marpaung, S.T.",Yogyakarta,Individual
2513,"Limar Prakasa, S.Sos",Semarang,Individual
2514,Balijan Maryadi,Tangerang,Individual
2515,Alambana Prasasta,Pekanbaru,Individual
2516,"T. Jaiman Laksita, M.Pd",Depok,Business
2517,Lintang Yuliarti,Palembang,Individual
2518,Damar Manullang,Medan,Individual
2519,Diana Dabukke,Cirebon,Business
2520,Widya Setiawan,Tangerang,Business
2521,"Kunthara Nugroho, S.Gz",Surabaya,Individual
2522,"Nova Damanik, S.Gz",Batam,Individual
2523,"Puti Iriana Suartini, S.Pd",Jambi,Individual
2524,"Puti Laila Utama, S.Pt",Cirebon,Business
2525,Zalindra Mandala,Depok,Individual
2526,Balidin Pertiwi,Bekasi,Individual
2527,"Olivia Lazuardi, M.TI.",Sidoarjo,Business
2528,"Radit Prastuti, M.TI.",Sidoarjo,Individual
2529,Najwa Iswahyudi,Cirebon,Individual
2530,Limar Maheswara,Palembang,Individual
2531,"KH. Galar Sitompul, M.Farm",Bandung,Individual
2532,"Kayla Prakasa, S.Farm",Sidoarjo,Individual
2533,Cakrabirawa Kurniawan,Tangerang,Business
2534,Dariati Saefullah,Pekanbaru,Individual
2535,Laila Rajasa,Batam,Business
2536,"Ir. Amelia Lestari, M.Pd",Yogyakarta,Individual
2537,Tira Kusumo,Semarang,Business
2538,Puji Anggraini,Palembang,Individual
2539,Sabrina Prayoga,Pekanbaru,Individual
2540,Violet Maulana,Solo,Business
2541,Nabila Uwais,Malang,Individual
2542,"Tgk. Ayu Yuliarti, M.Ak",Lampung,Individual
2543,Saadat Wijayanti,Jakarta,Business
2544,"Dt. Muhammad Winarsih, S.H.",Palembang,Business
2545,Puspa Winarno,Palembang,Individual
2546,Suci Tarihoran,Malang,Business
2547,"Ir. Banawi Nasyidah, S.H.",Bekasi,Individual
2548,"Dr. Kayla Anggriawan, S.Sos",Depok,Individual
2549,Ilsa Iswahyudi,Palembang,Business
2550,"R.A. Ifa Pranowo, S.E.",Semarang,Individual
2551,Siti Simanjuntak,Tangerang,Business
2552,"KH. Margana Wasita, S.Gz",Bekasi,Individual
2553,Zelaya Hutapea,Malang,Individual
2554,"Dr. Nadine Zulkarnain, S.Psi",Padang,Business
2555,"Lintang Januar, S.E.",Bandung,Business
2556,"Hana Mayasari, S.Pt",Pekanbaru,Business
2557,Lili Suartini,Yogyakarta,Individual
2558,"Yulia Pudjiastuti, S.Psi",Surabaya,Business
2559,Talia Dabukke,Depok,Individual
2560,"Dt. Maras Yuniar, S.E.",Palembang,Individual
2561,"Ibun Yuniar, S.E.I",Cirebon,Individual
2562,Himawan Pangestu,Bandung,Individual
2563,"Gaduh Sihotang, M.Farm",Bekasi,Business
2564,Balapati Manullang,Jambi,Individual
2565,Kariman Yulianti,Yogyakarta,Business
2566,"R.M. Slamet Riyanti, S.Farm",Tangerang,Individual
2567,"Tgk. Jabal Kuswandari, S.E.I",Batam,Individual
2568,Ellis Rahayu,Malang,Business
2569,"dr. Wirda Suryono, S.Kom",Surabaya,Business
2570,Heryanto Uwais,Yogyakarta,Individual
2571,Hartana Waluyo,Surabaya,Individual
2572,"Ir. Genta Damanik, S.Ked",Palembang,Individual
2573,Ir. Luwar Utami,Padang,Business
2574,Umaya Irawan,Pekanbaru,Individual
2575,Faizah Saptono,Malang,Individual
2576,"Zulaikha Narpati, S.Gz",Bogor,Individual
2577,Raina Aryani,Cirebon,Business
2578,Tgk. Eka Irawan,Padang,Individual
2579,Ella Purnawati,Jambi,Individual
2580,Aditya Novitasari,Lampung,Individual
2581,Vera Hasanah,Surabaya,Individual
2582,"Hj. Nilam Lazuardi, S.H.",Palembang,Business
2583,"Farhunnisa Nainggolan, S.T.",Jambi,Business
2584,Ulva Lailasari,Padang,Individual
2585,Diah Astuti,Bengkulu,Individual
2586,"R.A. Rahayu Pratama, S.Pd",Padang,Business
2587,"Shania Nainggolan, S.Farm",Jakarta,Individual
2588,Hasan Maulana,Solo,Individual
2589,Elvin Saptono,Surabaya,Individual
2590,Lasmanto Hartati,Yogyakarta,Individual
2591,Hairyanto Padmasari,Bekasi,Individual
2592,"Marsudi Haryanti, S.Pt",Depok,Individual
2593,Jarwadi Mansur,Bandung,Individual
2594,"dr. Talia Widodo, S.Kom",Medan,Individual
2595,"Kiandra Anggraini, M.Ak",Padang,Individual
2596,Belinda Kuswoyo,Tangerang,Individual
2597,Dt. Aslijan Sitorus,Jambi,Individual
2598,Jarwi Thamrin,Sidoarjo,Individual
2599,Hj. Wani Rahimah,Palembang,Individual
2600,"Ulva Gunawan, S.Ked",Cirebon,Individual
2601,Ophelia Safitri,Malang,Business
2602,Ilsa Widodo,Pekanbaru,Business
2603,"Hairyanto Mustofa, M.Pd",Bandung,Business
2604,Laksana Nugroho,Jambi,Individual
2605,Ella Mardhiyah,Cirebon,Business
2606,Jessica Hastuti,Yogyakarta,Business
2607,Bakidin Simanjuntak,Jakarta,Individual
2608,"Paris Astuti, S.E.I",Lampung,Individual
2609,Calista Sihotang,Sidoarjo,Individual
2610,Cagak Mandasari,Bengkulu,Business
2611,"Tgk. Ulva Tarihoran, S.Farm",Batam,Individual
2612,Hani Suryatmi,Depok,Individual
2613,"Tgk. Padma Sihotang, S.Farm",Solo,Business
2614,Galih Lestari,Jakarta,Individual
2615,"R.M. Kala Wahyuni, M.M.",Malang,Individual
2616,Dacin Maryadi,Bandung,Individual
2617,Dartono Najmudin,Tangerang,Individual
2618,Jarwadi Rajata,Yogyakarta,Individual
2619,Nrima Hastuti,Bengkulu,Individual
2620,Calista Lailasari,Jambi,Individual
2621,Ilyas Tamba,Padang,Individual
2622,"Putri Laksita, M.M.",Bekasi,Individual
2623,Carla Maulana,Bengkulu,Individual
2624,Gantar Iswahyudi,Yogyakarta,Business
2625,Taswir Suryono,Bandung,Business
2626,Rafid Narpati,Solo,Individual
2627,"Oni Saputra, M.Farm",Tangerang,Business
2628,"Lanang Prabowo, M.Farm",Batam,Individual
2629,Karsa Pertiwi,Surabaya,Business
2630,Hamzah Hutagalung,Jambi,Individual
2631,Pranawa Mandasari,Malang,Individual
2632,"Bakiono Sitompul, S.Ked",Jakarta,Business
2633,Sabrina Zulaika,Malang,Business
2634,Hartana Wahyudin,Semarang,Business
2635,Puti Zalindra Sinaga,Sidoarjo,Business
2636,Alambana Hutapea,Surabaya,Individual
2637,Yance Wahyuni,Bekasi,Business
2638,Mutia Utami,Medan,Individual
2639,Rina Wahyuni,Surabaya,Individual
2640,Gambira Gunawan,Bandung,Business
2641,"Luthfi Hartati, S.Psi",Palembang,Individual
2642,"Uchita Purnawati, S.E.I",Depok,Individual
2643,Setya Hardiansyah,Bandung,Individual
2644,"Ir. Eko Sinaga, S.Gz",Malang,Business
2645,"Belinda Pudjiastuti, M.Ak",Depok,Individual
2646,Cornelia Wacana,Semarang,Individual
2647,Elma Permadi,Cirebon,Individual
2648,"dr. Bakidin Damanik, S.Kom",Solo,Individual
2649,Harsanto Waskita,Depok,Individual
2650,Septi Yolanda,Bengkulu,Individual
2651,Banawa Salahudin,Malang,Individual
2652,Wani Astuti,Bogor,Individual
2653,"Yani Saragih, M.Ak",Lampung,Individual
2654,Gatot Widiastuti,Jakarta,Individual
2655,Rafi Uwais,Surabaya,Business
2656,Sutan Jindra Hassanah,Padang,Individual
2657,Nabila Santoso,Medan,Individual
2658,Ir. Lintang Iswahyudi,Malang,Individual
2659,"dr. Rosman Uwais, M.Ak",Malang,Business
2660,Ibrahim Usamah,Medan,Individual
2661,Cornelia Gunarto,Jakarta,Individual
2662,Tgk. Jaiman Wastuti,Malang,Individual
2663,Marsudi Mangunsong,Batam,Individual
2664,Paramita Usamah,Bengkulu,Business
2665,"Karna Hutasoit, S.Pd",Jambi,Individual
2666,Maya Hutapea,Pekanbaru,Individual
2667,"drg. Eja Maryadi, S.E.I",Solo,Individual
2668,"Unggul Salahudin, S.H.",Depok,Individual
2669,dr. Ega Purnawati,Solo,Business
2670,Kusuma Hutagalung,Padang,Individual
2671,Kambali Kurniawan,Bekasi,Individual
2672,dr. Hendri Kuswoyo,Bogor,Individual
2673,Salimah Purnawati,Malang,Individual
2674,"Tgk. Kamila Rajasa, M.Farm",Malang,Individual
2675,Pranawa Mardhiyah,Bengkulu,Individual
2676,Balijan Wijayanti,Tangerang,Individual
2677,Elma Najmudin,Padang,Individual
2678,"drg. Aurora Hutasoit, S.Farm",Batam,Individual
2679,"Ifa Sihotang, M.Farm",Bogor,Business
2680,"Mutia Winarsih, M.M.",Yogyakarta,Business
2681,Tgk. Jasmin Nashiruddin,Depok,Individual
2682,Cengkal Hutapea,Pekanbaru,Individual
2683,"Rahmi Rajata, S.IP",Tangerang,Business
2684,Patricia Budiyanto,Jakarta,Individual
2685,Harto Latupono,Depok,Individual
2686,Cawisono Yolanda,Surabaya,Individual
2687,Michelle Waskita,Malang,Business
2688,"Hj. Uli Suartini, M.Kom.",Sidoarjo,Business
2689,Raina Susanti,Palembang,Individual
2690,Shakila Wulandari,Jambi,Business
2691,"Samiah Widodo, S.Pd",Solo,Individual
2692,Budi Mansur,Jakarta,Individual
2693,Dadap Kusumo,Jakarta,Individual
2694,"Cut Tami Nainggolan, S.Ked",Padang,Individual
2695,Jaya Yulianti,Lampung,Business
2696,Martaka Permadi,Medan,Individual
2697,Zaenab Utami,Palembang,Individual
2698,"Drs. Fitriani Irawan, S.Pd",Padang,Individual
2699,"drg. Cakrajiya Kusmawati, S.Farm",Depok,Business
2700,Bambang Marbun,Semarang,Business
2701,Okta Handayani,Solo,Business
2702,Nadine Damanik,Batam,Individual
2703,"Dr. Restu Prasasta, S.Kom",Solo,Individual
2704,Qori Wijaya,Bandung,Individual
2705,Ganda Anggriawan,Lampung,Individual
2706,Lasmono Astuti,Semarang,Individual
2707,Zizi Lailasari,Surabaya,Individual
2708,"Ratna Riyanti, M.Pd",Medan,Individual
2709,Ani Laksita,Bekasi,Business
2710,Nova Mulyani,Sidoarjo,Individual
2711,Ir. Shania Laksita,Bekasi,Business
2712,Nasab Halim,Bekasi,Business
2713,Dt. Indra Permata,Jakarta,Individual
2714,Puspa Haryanto,Lampung,Individual
2715,Septi Agustina,Bekasi,Individual
2716,Calista Lailasari,Jambi,Individual
2717,Hj. Jelita Hassanah,Semarang,Individual
2718,"Maya Damanik, S.E.",Padang,Individual
2719,Tari Nababan,Surabaya,Individual
2720,Jelita Farida,Semarang,Individual
2721,Jono Prasetya,Solo,Individual
2722,Hj. Jessica Suartini,Jakarta,Individual
2723,"Hj. Nadia Mustofa, S.Pd",Batam,Individual
2724,"Tania Wibisono, S.Farm",Medan,Business
2725,"Hj. Safina Tarihoran, M.Kom.",Yogyakarta,Individual
2726,"R.M. Luthfi Pranowo, S.Pd",Semarang,Individual
2727,"Ulva Irawan, M.Kom.",Jambi,Business
2728,Cawuk Pangestu,Sidoarjo,Individual
2729,Luluh Lestari,Sidoarjo,Individual
2730,Putu Agustina,Bengkulu,Individual
2731,Ilsa Prakasa,Palembang,Individual
2732,Kalim Hardiansyah,Bekasi,Individual
2733,Gatot Rajata,Bengkulu,Individual
2734,Shania Manullang,Batam,Business
2735,Raden Mardhiyah,Pekanbaru,Individual
2736,Respati Haryanto,Bandung,Individual
2737,Mala Latupono,Pekanbaru,Individual
2738,R.A. Devi Purwanti,Jakarta,Business
2739,Jinawi Rajata,Bekasi,Individual
2740,Violet Thamrin,Batam,Business
2741,"Dt. Prasetya Puspita, S.T.",Batam,Individual
2742,Simon Mulyani,Yogyakarta,Business
2743,Hj. Ciaobella Hardiansyah,Semarang,Individual
2744,Wirda Haryanti,Bekasi,Individual
2745,"Puti Cici Suryatmi, M.Ak",Palembang,Individual
2746,"R. Ridwan Purwanti, S.Gz",Cirebon,Individual
2747,R. Caturangga Usamah,Depok,Business
2748,Tedi Putra,Yogyakarta,Business
2749,Endah Siregar,Tangerang,Individual
2750,"Maimunah Mayasari, M.Kom.",Semarang,Individual
2751,"Cinthia Mangunsong, S.I.Kom",Tangerang,Individual
2752,Yuliana Mandala,Sidoarjo,Business
2753,Samsul Pangestu,Lampung,Individual
2754,Lidya Ardianto,Depok,Individual
2755,Rafid Kusmawati,Semarang,Individual
2756,Irma Mayasari,Cirebon,Business
2757,Bakiadi Santoso,Solo,Business
2758,Tina Agustina,Surabaya,Individual
2759,Siti Widiastuti,Depok,Individual
2760,Cakrawangsa Nuraini,Padang,Individual
2761,Winda Pradana,Jambi,Business
2762,Rama Aryani,Malang,Individual
2763,Laila Haryanti,Pekanbaru,Individual
2764,"Drs. Wulan Zulaika, S.I.Kom",Jambi,Business
2765,Ilyas Maulana,Palembang,Business
2766,"Dt. Nasim Maryati, S.Pt",Yogyakarta,Individual
2767,Gandi Sihotang,Padang,Business
2768,Vera Marbun,Jakarta,Individual
2769,Almira Wijaya,Sidoarjo,Individual
2770,"Dt. Mitra Yuniar, S.E.I",Surabaya,Individual
2771,Cut Siti Wijayanti,Tangerang,Individual
2772,T. Hari Wacana,Surabaya,Individual
2773,"Naradi Puspasari, S.Pd",Batam,Individual
2774,"Uli Sihotang, S.I.Kom",Palembang,Individual
2775,Raden Setiawan,Tangerang,Individual
2776,Drs. Viman Maulana,Tangerang,Individual
2777,"Latika Hassanah, S.Kom",Palembang,Business
2778,Drs. Pandu Safitri,Sidoarjo,Individual
2779,"Ilyas Situmorang, S.Sos",Yogyakarta,Individual
2780,"Sutan Teguh Sihombing, S.Pt",Palembang,Individual
2781,Kawaya Sitorus,Medan,Individual
2782,Tari Mahendra,Bandung,Individual
2783,Dr. Edi Prabowo,Bekasi,Individual
2784,Kajen Puspasari,Surabaya,Business
2785,Putri Siregar,Bengkulu,Individual
2786,"Ir. Capa Damanik, S.Ked",Cirebon,Business
2787,"Dr. Lega Rajata, S.H.",Cirebon,Business
2788,"Tgk. Tari Anggraini, M.TI.",Medan,Individual
2789,Opan Halim,Sidoarjo,Individual
2790,"dr. Hana Utami, M.TI.",Bogor,Individual
2791,Dewi Hardiansyah,Palembang,Business
2792,"Ir. Wage Maheswara, M.M.",Sidoarjo,Individual
2793,Queen Ardianto,Bogor,Business
2794,Jessica Prakasa,Lampung,Business
2795,"H. Laksana Pratiwi, M.Pd",Jambi,Business
2796,"Ir. Gina Tampubolon, S.Pd",Batam,Individual
2797,Salwa Pertiwi,Lampung,Individual
2798,"Cahyono Waluyo, M.TI.",Batam,Individual
2799,"Hilda Jailani, S.Psi",Bogor,Individual
2800,Drs. Dadi Tarihoran,Batam,Individual
2801,Cinthia Maulana,Depok,Business
2802,"Lintang Zulkarnain, S.Pt",Tangerang,Individual
2803,Aswani Anggraini,Yogyakarta,Business
2804,Jaswadi Prabowo,Lampung,Business
2805,Citra Uwais,Bekasi,Individual
2806,"Karsa Waskita, M.Farm",Palembang,Individual
2807,Dr. Prayogo Widodo,Depok,Individual
2808,"Tgk. Restu Mandasari, S.Farm",Yogyakarta,Individual
2809,Shakila Lestari,Yogyakarta,Individual
2810,"Lidya Marpaung, S.E.I",Padang,Individual
2811,R.M. Jayeng Haryanti,Medan,Individual
2812,Niyaga Mulyani,Medan,Business
2813,"Drs. Devi Prabowo, M.M.",Bengkulu,Individual
2814,Ami Manullang,Solo,Business
2815,Tgk. Viman Lazuardi,Jakarta,Individual
2816,drg. Carla Lazuardi,Jakarta,Individual
2817,Queen Siregar,Bandung,Business
2818,Karman Mangunsong,Pekanbaru,Business
2819,Hardana Samosir,Depok,Business
2820,Ilsa Sihombing,Tangerang,Individual
2821,Ana Megantara,Depok,Individual
2822,Purwanto Rahmawati,Malang,Business
2823,Alika Samosir,Malang,Individual
2824,Gasti Najmudin,Palembang,Individual
2825,"Dr. Ade Maheswara, M.Pd",Batam,Individual
2826,Betania Gunawan,Bekasi,Individual
2827,Novi Pertiwi,Padang,Individual
2828,Padmi Hartati,Depok,Business
2829,Violet Waluyo,Tangerang,Individual
2830,Zahra Sudiati,Bandung,Business
2831,Prabowo Mandala,Bandung,Business
2832,Ir. Jagaraga Hartati,Bandung,Individual
2833,"Ikin Maryadi, S.Psi",Surabaya,Individual
2834,Raharja Oktaviani,Malang,Individual
2835,"Leo Wasita, S.Sos",Cirebon,Business
2836,Uda Widodo,Sidoarjo,Business
2837,Puput Gunawan,Jambi,Business
2838,"Tirtayasa Handayani, S.T.",Surabaya,Individual
2839,"Bakidin Marbun, S.Ked",Semarang,Business
2840,Hj. Wulan Saragih,Sidoarjo,Individual
2841,Ir. Bancar Yuniar,Tangerang,Individual
2842,R. Dadi Safitri,Padang,Individual
